,user_name,user_location,date,text,rating
572,Safa 강튼튼 👷🏼 MAGICMAN addicted,outa this world,2022-09-20 01:53:11+00:00,@lena_nevess Obrigadaaaa meu anjoooo. Tô com sdds! Vc vem pra tusca??? Qndo vc tava aqui eu tava ocupada surtando,
573,vini,,2022-09-20 01:30:01+00:00,tusca deveria me patrocinar dps que eu comprei os produtinhos tudo da lojinha,
574,Magno Moura,,2022-09-20 01:29:39+00:00,Agora é sem beber até o tusca chegar.,
575,Maria Eduarda,,2022-09-20 01:28:59+00:00,Parabéns pra mim que gostei tanto do kit do tusca que comprei sendo que nem vou na festa e agora que eu vi só pode retirar lá na arena pqp 🤡,
576,marina sena da shopee,,2022-09-20 01:24:51+00:00,"Não basta estar lidando com kit tusca
Surtei e já lancei o primeiro post sobre o matizado",
577,bela nascimento,"Belo Horizonte, Brasil",2022-09-20 01:22:55+00:00,Torrei meu dinheiro com produtinhos do tusca pqp como eu quero que novembro chegue logo,
578,Gabriel Borges,"São Carlos, Brasil",2022-09-20 01:22:21+00:00,@lima_uiliane @VintageCulture Porra lembrei de mais 2 aqui kkkkkk Tusca e franca com gu lima,
579,eIFAtila vota 80 e 13,,2022-09-20 01:21:51+00:00,@aaaadnamaaaa isso ai é gestão passada mas na prox vai ter kit tusca crtz,
580,reco,,2022-09-20 01:10:01+00:00,q vontade de vender minha alma pro tusca e não ir mais no inter,
581,blottorista,"São Carlos, Brasil",2022-09-20 00:59:38+00:00,a partir de quarta 18h eu quero virar um brócolis banhado de álcool até o tusca,
582,Mateus Holanda,"São Paulo, Brasil",2022-09-20 00:58:12+00:00,@mastriamv agora só no tusca?????,
583,lurdinha,,2022-09-20 00:57:22+00:00,vivendo p ver o kit tusca da marciana …. (indireta p ver se eles soltam logo,
584,Patrick🖤,,2022-09-20 00:34:44+00:00,"Mostrando que apoio o mercado nacional. Só com o tusca e a IeS, eu vou ver uns 12 artistas, eu amooo",
585,Neto Sabino,"Aracaju, Brasil",2022-09-20 00:34:29+00:00,"@neto_rozendo acho que depende da estrutura do role universitário que vc ta falando
o tusca que é referencia nisso deve tá umas 4x ou 5x o valor da halloc, mas eu entendo o ponto de vcs 🫶🏾🫶🏾",
586,muliro,"as vzs aracaju, as vzs sanca",2022-09-20 00:21:26+00:00,"@neto_rozendo Paguei 60 (preço de lote inicial) no Halloween da IeS, que podemos dizer que aqui é a segunda maior festa do ano  depois da TUSCA. Vai ser open bar, vai ter Duda Beat, Urias, Tasha e Tracie e Kaya Conky, fora eletrônicos. Kkkkkkk",
587,gio LULA 13,"São Carlos, Brasil",2022-09-20 00:21:21+00:00,"Obrigado ies vocês são gigantes de trazer a duda pra sanca 

Atrações haloween &gt;&gt;&gt;&gt; atrações tusca https://t.co/8XNEbOVl6a",
588,daniel peres,"São Carlos, Brasil",2022-09-20 00:17:13+00:00,"depois do tusca o bailão promete ser o melhor rolê do ano, só fé",
589,alice harford,,2022-09-20 00:07:55+00:00,como pode a ies esmurrar tanto o tusca,
590,steffani,,2022-09-20 00:03:15+00:00,"aiiii q delicia receber os produtos do C.A., tudo lindimmmm, vem tusca q eu to pronta",
591,Raphinsss,,2022-09-20 00:01:30+00:00,Halloween da IeS tem mais atraçao que o tusca slc,
592,fina,Cg,2022-09-19 23:50:34+00:00,@s4rdinha @nakingss em 2019 tavam jogando o tusca?,
593,gabiroba,,2022-09-19 23:47:24+00:00,"minha mae me defendendo sobre eu ir no tusca, essa eu não to acreditando nem vendo",
594,rogerrr,"São Carlos, Brasil",2022-09-19 23:45:51+00:00,TUSCA???? quem eh não conheço tem quantos anos de carreira? https://t.co/SItr32JjYU,
595,lurdinha,,2022-09-19 23:32:58+00:00,a tusca store é pior q o da atlética kk jss que q é aquilo,
596,filósofo de bar,,2022-09-19 23:28:39+00:00,@__ChaMath @vitindrakegstar calvao 011: O PAES. O TUSCA. VAI SER. DO CARALHOOOO,
597,Duda Guido,Conchal- SP,2022-09-19 23:21:40+00:00,@dodofadel2022 focar no tusca então kkkkkk,
598,Zeca,"Sorocaba, Brasil",2022-09-19 23:18:51+00:00,"Caeps meteu mesmo um colete maomeno pro tusca custando 37 reais ?????

Caralho eu sei que todo dia a gente reclama de inflação mas JUROU né?!",
599,Monteiro™,"Campinas, Brasil",2022-09-19 23:16:30+00:00,@luanapradoz Eu com o tusca,
600,layla,"Franca - São Carlos, Brasil",2022-09-19 23:15:21+00:00,francaners no tusca vai ser mt bom,
601,Julia Franzini,"Araraquara, Brasil",2022-09-19 23:07:17+00:00,Quero minha caneca do tusca logo,
602,S🅰️ 🍻,"Campinas, Brasil",2022-09-19 22:54:17+00:00,Será q é muita burrice comprar o tusca agora ? Kkkkkkkkkkk q vontade enorme,
603,cheiro,"Sorocaba, Brasil",2022-09-19 22:53:58+00:00,Meu deus eu que queria comprar várias coisas no tusca store,
604,lele campos,,2022-09-19 22:42:28+00:00,"eu com o tusca praticamente comprado e lembrando que em novembro também tenho que ir pra Brasília, to achando que tenho mina de dinheiro, só pode.",
605,Fefezin,,2022-09-19 22:38:56+00:00,"Eu vou abrir uma vaquinha pra comprar o tusca, alguém me doa qualquer quantia peloamordedeus",
606,bat 🦇,alexademie,2022-09-19 15:31:17+00:00,pelo amor de deus a line up do tusca tá absurda de boa,
607,éli,,2022-09-19 15:26:35+00:00,meu Deus eu amei os produtinhos do kit tusca 🤤,
608,Raquel Trebi🌺,Sao carlos/Uberlândia,2022-09-19 15:24:13+00:00,Os produtos do Tusca estão tão lindinhos🥺,
609,Empada da Bio,são carlos,2022-09-19 15:21:59+00:00,GENTE O KIT TUSCA MEU DEUS,
610,labios de sergio moro,,2022-09-19 15:19:58+00:00,pensando pensamentos com essa shoulderbag da tusca,
611,nat (péia),,2022-09-19 15:13:42+00:00,"Oi gente, eu e a topera estamos organizando busão pro tusca $165 e só tem mais 6 vagas, se alguém tiver interesse só me chamar",
612,giugiu,"Bauru, Brasil",2022-09-19 15:13:36+00:00,Queria comprar tudo da lojinha do tusca mas não tenho dinheirooooooo,
613,As vezes Brunóia,,2022-09-19 15:11:13+00:00,"Meu aniversário vai cair no fds do tusca
Queria: presentes
Estou ganhando: dívidas e mais dívidas",
614,ponin,Brasil 🇧🇷,2022-09-19 15:07:01+00:00,RT @machumalado: vou ter q tá comprando o tusca,
615,Bot TUSCA 2022,Arena Tusca,2022-09-19 15:01:10+00:00,Faltam 54 dias para o início do TUSCA,
616,carolinda,"unesp bauru, sp",2022-09-19 14:44:30+00:00,"@isa_ravagnani eu to assim
mas assim, nem no inter nem no tusca

apenas em PAZ",
617,folis,Uberaba MG,2022-09-19 14:31:22+00:00,"@__maraju Mas é o inter né :/ comprei só por isso na real, n tô muito com vontade de ir, acho q até o tusca deve tá melhor",
618,Tusca,São Carlos,2022-09-19 14:07:56+00:00,"RT @re_belloni: Essa line up do Tusca ta maravilhosa, como pode",
619,paipim,,2022-09-19 14:00:38+00:00,@VHOBorges quanto tá do inter? pq o tusca já achei carissimo (mas comprei né),
620,Alex,São Paulo ,2022-09-19 13:44:24+00:00,Vou fingir que não passou pela minha cabeça a possibilidade de ir no tusca,
621,Tusca,São Carlos,2022-09-19 13:44:05+00:00,RT @Uriquirino: Menos de DOIS meses pro #TUSCA e eu esperei DOIS anos pra isso!,
622,Larissa Barros,"São Paulo, Brasil",2022-09-19 13:36:47+00:00,"Um final de semana assim 
Jesusss, imagina na Lar Doce Lar e no Tusca kkkkkk

Idade chega https://t.co/G0TPTIyRWy",
623,Pivola,"São Carlos, Brasil",2022-09-19 13:01:12+00:00,Só volto a beber no tusca slk,
624,Tusca,São Carlos,2022-09-19 12:59:19+00:00,RT @aridante__: e pensar que as duas vão tá no tusca meu deus tô mto ansioso,
625,Lanna,,2022-09-19 10:47:03+00:00,próxima festa agora só tusca,
626,egirl do campo,city of stars,2022-09-19 10:18:11+00:00,apenas um box de senhor dos anéis e o pacote tusca me fariam felizes agora,
627,perdido na Auditoria,,2022-09-19 05:02:32+00:00,Tá difícil achar alojamento pro Tusca,
628,Mastria,"São Paulo, Brasil",2022-09-19 04:35:37+00:00,"@albinelii estou aposentando lentamente dos roles universitarios, acho q daqui pra frente só vou no tusca ou em alguns muito especificos",
629,Anna Lucindo,"Pirassununga, Brasil",2022-09-19 03:50:38+00:00,Pensando muito em ir no tusca em,
630,Lucky LOUD CAMPEÃ MUNDIAL,"In a galaxy far, far away...",2022-09-19 02:47:35+00:00,"to começando a achar que o tusca desse ano foi todinho planejado pra tentar sabotar o inter, pq botaram na mesma data com atrações q normalmente vão no inter É TUDO PLANEJADO",
631,machu malu or ximi,arere/piracity,2022-09-19 02:35:53+00:00,vou ter q tá comprando o tusca,
632,flavinho do pneu,"Campinas, Brasil",2022-09-19 01:49:25+00:00,Depois desse fds eu tenho certeza que o tusca não é pra mim eu ia morrer no primeiro dia,
633,joão,"São Carlos, Brasil",2022-09-19 01:36:36+00:00,mas tudo bem novembro vou fugir do inter e do tusca e vou pro rj,
634,André LLLeon #ValorantChampions,São Carlos - SP - Brasil,2022-09-19 00:58:04+00:00,"Cara se tudo correr bem, estarei de férias no tusca, grazadeus pq eu n ia suportar trabalhar no hotel nesses dias n",
635,assis,Brazil,2022-09-18 23:51:45+00:00,pensando em estar colocado no tusca,
636,RAQUEL,,2022-09-18 23:16:27+00:00,@JadinDaFiel ainda estou cogitando ir pro tusca...,
637,aang,,2022-09-18 23:06:31+00:00,e pensar que as duas vão tá no tusca meu deus tô mto ansioso https://t.co/ku3e1mfc1C,
638,"caraí menó, éo Macéta",,2022-09-18 23:05:23+00:00,A cada dia eu fico mais feliz por ter comprado os 4 dias do tusca 😭,
639,Jadin da Fielˢᶜᶜᵖ (Advogado dos Bêbados),"Brasília, Brasil",2022-09-18 22:54:52+00:00,"Tema do Tusca tá lindão dms, se não fosse o LIU eu ia lindo",
640,md,,2022-09-18 22:52:07+00:00,do nada procurando galocha p comprar p ir no tusca pq simplesmente eu e a luana perdemos a noção e decidimos ir em mais festas do que o planejado. um tênis jamais aguentaria.,
641,O Uriel,"  SP,Brasil ",2022-09-18 22:34:29+00:00,Menos de DOIS meses pro #TUSCA e eu esperei DOIS anos pra isso!,
642,Ana,"Catanduva, Brasil",2022-09-18 21:41:55+00:00,Aí tem o tusca vdd,
643,gigica,são carlos ⇋ tupã,2022-09-18 21:11:06+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
644,Viniman,Na Sua,2022-09-18 21:02:14+00:00,Parei de beber até o tusca,
645,psiricólogo,"Campinas, Brasil",2022-09-18 19:58:00+00:00,"Se mais alguem me perguntar se eu vou no tusca esse ano, eu vou gritar",
646,scutti,,2022-09-18 19:25:44+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
647,soraia,Santa Cruz das Palmeiras,2022-09-18 19:20:28+00:00,talvez eu não aguente o Tusca,
648,Raii.Ferreira_,,2022-09-18 19:01:05+00:00,Como eu vou tankar 4 dias de tusca ?,
649,nidefavere,,2022-09-18 18:51:08+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
650,ste,,2022-09-18 18:01:14+00:00,"ouvindo tdp já pensando no tusca, saudades do que a gente vai viver de novo",
651,Jeniffer Cândido,016,2022-09-18 17:19:37+00:00,"oooh gente e eu que descobri só agora que O TURMA DO PAGODE VAI VIIIIM NO TUSCA 😍😍😍😍😍😍😍😍 se algum dia eu falei que não ia, é mentira",
652,Bu,"Piracicaba, Brasil",2022-09-18 17:16:35+00:00,ficar loira ou comprar meu conva do tusca…..,
653,𝖇𝖊𝖙𝖎𝖓𝖍𝖔,Uberlândia,2022-09-18 17:07:09+00:00,RT @sccontreiras: Vendo 2 pacotes completos(meia entrada universitária) do TUSCA 2022,
654,carolina ✨,she/her              pt-br/eng,2022-09-18 16:21:41+00:00,@oow_anaa vendo o meu tusca inteira no valor de primeiro lote,
655,carolina ✨,she/her              pt-br/eng,2022-09-18 16:21:28+00:00,@l1a_____ vendo o meu tusca no valor de primeiro lote,
656,ninoiooioóia,,2022-09-18 15:06:21+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
657,Bot TUSCA 2022,Arena Tusca,2022-09-18 15:01:25+00:00,Faltam 55 dias para o início do TUSCA,
658,Pedro Henrique Rocha,Lorena SP,2022-09-18 14:14:30+00:00,"E no meio da loucura toda, comprei o Tusca, é isso rapaziada, boa noite q daqui a pouco to em pé",
659,letisia,campinas sp,2022-09-18 14:01:13+00:00,td dia pensando nisso (vender meu tusca,
660,thata,"São Carlos, Brasil",2022-09-18 13:26:51+00:00,RT @alguemdeeq: A atlética poderia aprender com a química a montar um kit tusca decente,
661,Battoman,"Limeira, Brasil",2022-09-18 13:22:10+00:00,A atlética poderia aprender com a química a montar um kit tusca decente,
662,borda,"São Carlos, Brazil",2022-09-18 12:15:05+00:00,"RT @tateoi: estou tão titi
será que alguém pode comprar meu pacote do tusca que eu ainda não anunciei que estou vendendo",
663,vulgo Manauxxx 💥,"Campinas, Brasil",2022-09-18 12:14:19+00:00,Juli me ensinou algumas coisas e tá fazendo pensar bastante sobre ir ou não pro tusca 🥵,
664,tai,mooncake,2022-09-18 12:00:19+00:00,"estou tão titi
será que alguém pode comprar meu pacote do tusca que eu ainda não anunciei que estou vendendo",
665,Plabo #13,"Sorocaba, Brasil",2022-09-18 06:24:42+00:00,eu quero mto ver Pitty no tusca,
666,Mumuzin,Brasil,2022-09-18 00:42:25+00:00,Eu sou o único que não está animado para o Tusca,
667,nidefavere,,2022-09-17 23:57:05+00:00,RT @eugomws: não é pq eu sou cadelinha do ca mas o kit tusca da química ta lindo demais 😭😮‍💨,
668,Lê ★彡,"Butantã, SP",2022-09-17 23:30:32+00:00,"@defantediogo Defante, vc vai no tusca?",
669,gigica,são carlos ⇋ tupã,2022-09-17 23:00:58+00:00,não é pq eu sou cadelinha do ca mas o kit tusca da química ta lindo demais 😭😮‍💨,
670,🧊🧊 Faisting,"São Carlos, Brasil",2022-09-17 22:41:18+00:00,@ahelosantana Tanto role vai acabar enjoando por isso não vamos no tusca,
671,loira educa,"Ouroeste, Brasil",2022-09-17 22:34:05+00:00,"outubro tem Gusttavo Lima, novembro tem Tusca, dezembro tem InterFacul e virada do ano… tô felizonaaaaa",
672,lélis,rc/sbo,2022-09-17 22:15:23+00:00,"@isarmoraess putsss, e não vão lançar nada pro tusca?",
673,lucas ruscito,Brasil,2022-09-17 20:33:06+00:00,@theusudogostoso E eu vou! No TUSCA 🤪 aqueles,
674,Letica,"Botucatu, Brasil / SJRP ",2022-09-17 20:26:06+00:00,Pensando seriamente em vender o tusca depois do que fiz hoje,
675,Tranqueiras,,2022-09-17 20:23:37+00:00,RT @Ohlariana: vendo tusca primeiro lote meia #tusca2022,
676,✋🤪🤚,"Bauru, Brasil",2022-09-17 19:20:12+00:00,"pode ir pro tusca amigão, pode ir, ninguém tá te impedindo não meu galã",
677,Eric Borges,"São Paulo, Brasil",2022-09-17 19:01:58+00:00,RT @Ohlariana: vendo tusca primeiro lote meia #tusca2022,
678,andre amadeu,são paulo - sp,2022-09-17 18:45:46+00:00,eh galera parece que cedi a energia jovem do tusca…,
679,lucas ruscito,Brasil,2022-09-17 17:20:36+00:00,"Vendo dois ingressos TUSCA lotes anteriores (gente, eu vou no TUSCA, os ingressos são de amg do meu namorado)",
680,Félixz,"Uberlândia, Brasil",2022-09-17 17:16:52+00:00,RT @Ohlariana: vendo tusca primeiro lote meia #tusca2022,
681,Lara,"Uberlândia, Minas Gerais",2022-09-17 17:16:36+00:00,vendo tusca primeiro lote meia #tusca2022,
682,Tranqueiras,,2022-09-17 17:13:03+00:00,Vendo 2 pacotes completos(meia entrada universitária) do TUSCA 2022,
683,leo_napolis,,2022-09-17 16:16:43+00:00,Aloja do tusca vai ter até colete amei,
684,Ias,,2022-09-17 16:06:14+00:00,"Turma do pagode no tusca, quem foi triste n ta mais",
685,Cari Oca ⭐🚩,,2022-09-17 15:36:17+00:00,@nicolimotta @gabriellas_ A mensagem q a Berto me enviou no TUSCA tá lá como a 1° da nossa conversa. Quase 3 anos bem guardados ❤️,
686,Bot TUSCA 2022,Arena Tusca,2022-09-17 15:01:22+00:00,Faltam 56 dias para o início do TUSCA,
687,traída e mal paga,,2022-09-17 14:26:18+00:00,Tusca um evento onde vai tocar uma pessoa que tá sendo processada por racismo e Djonga,
688,🤬,,2022-09-17 14:08:06+00:00,e os mesmos(a) estarão no tusca gritando fogo nos racistas no show do djonga,
689,Gabriel Neres,"São Paulo, Brasil",2022-09-17 14:03:46+00:00,Toda vez q eu lembro que o tusca tá chegando fico com medo kkkkkk espero voltar vivohhh,
690,promotora de saúde,,2022-09-17 13:29:13+00:00,@catslow__ Falsa era pra você ir na tusca,
691,Gabi Camargo,"São Carlos, Brasil",2022-09-17 13:23:45+00:00,Minha casa no Tusca https://t.co/ZVyg90o1Xb,
692,laurapallamin,,2022-09-17 03:31:20+00:00,ninguém mais quer ir pro inter e vou ter q sofrer no tusca,
693,laurapallamin,,2022-09-17 03:30:52+00:00,VOU MATAR A BECA PQ ELA TÁ QUERENDO IR NO TUSCA EM VEZ DO INTER AFFFF,
694,lacrinha,"Bauru, Brasil",2022-09-17 03:29:19+00:00,"RT @guiradi: Se vc tá em dúvida entre Inter ou Tusca, já faz as malinhas e vai pra São Carlos. 

Nunca foi sobre evento ou atração, é sobre…",
695,𝙥𝙚,limeiracity,2022-09-17 03:14:15+00:00,vender meu corpinho p ir no tusca,
696,𝖕𝖔𝖗𝖙𝖊𝖑𝖆,"Araras, Brasil",2022-09-17 02:09:07+00:00,"Então é isso vai ter tusca, parcelar em 50x",
697,pampers,where have you been loca?,2022-09-17 01:11:56+00:00,"RT @mikitktsk: inter ou tusca? ahaa para ne
o q importa eh se divertir pessoal!!!! 👏👏👏👏👏 
curtir 💃💃🕺🕺 com os amigos 👯👯‍♀️👯‍♂️, beber 🍻🍻🍾🍾 b…",
698,ana nery,,2022-09-17 00:52:09+00:00,@leolemex @slasherdrill @Dxlphx 13 vai no tusca com o belo,
699,𝔐𝔞𝔪𝔲𝔡𝔬🏀,"São Paulo, Brasil",2022-09-17 00:36:43+00:00,"RT @mikitktsk: inter ou tusca? ahaa para ne
o q importa eh se divertir pessoal!!!! 👏👏👏👏👏 
curtir 💃💃🕺🕺 com os amigos 👯👯‍♀️👯‍♂️, beber 🍻🍻🍾🍾 b…",
700,vitu 🍂,,2022-09-17 00:18:01+00:00,"minha mãe disse q eu só ligando pros roles e esquecendo do resto, corta pra eu comprando mais um e ainda tem mais uns 3 nos proximos meses (fora o tusca",
701,☆lucca☆,"São Carlos, Brasil",2022-09-16 23:33:49+00:00,To rindo da marca d'água do inshot no reels oficial do tusca kkkk,
702,gv,"Taubaté, Brasil",2022-09-16 22:49:43+00:00,armava demais alguém comprar meu ingresso do tusca,
703,mimada e correria 🦑,,2022-09-16 22:05:36+00:00,"Em menos de 15 minutos eu fui de ""Chegou o dia que eu não piso mais no tusca"" para ""amiga, 1 dia acho que rola ne?""",
704,Snoopy Dogg,,2022-09-16 21:55:08+00:00,Troco meu ingresso do Inter unesp por um do Tusca pq né as atrações mil vezes melhores,
705,rebeca belloni,"Sydney, New South Wales",2022-09-16 21:54:58+00:00,"Essa line up do Tusca ta maravilhosa, como pode",
706,Atraso em português,,2022-09-14 18:32:37+00:00,@caiorfurlan Tusca tá prometendo tudoooo,
707,𝕷𝖚𝖎𝖘 𝕾𝖎𝖑𝖛𝖆,itatinga - sp ⇆ bauru -sp,2022-09-14 18:27:30+00:00,"e essas atrações do tusca, hein? 😶‍🌫️",
708,Gica vai p Ura,arquiteta presencial,2022-09-14 18:09:58+00:00,"@monii_nasc Sério como o tusca consegue lançar uma atração foda a cada 5 dias e o inter capengando com essas 3 
Tô mto preocupada sério kkkkkk",
709,M🅰️🆑inesio,,2022-09-14 17:24:51+00:00,@henriquenf_ pro tusca a gnt da um jeitinho,
710,Ana Beatriz,,2022-09-14 17:20:10+00:00,"RT @monica_zuca: Turma do pagode no tusca só me faz lembrar de uma coisa, isso msm, turma do pagode no carnaval, vulgo melhor dia de todos",
711,ℤ𝕖𝕜𝕒 ℙ𝕒𝕦𝔾𝕠𝕣𝕕𝕚𝕟𝕙𝕠,na cama da sua mãe ,2022-09-14 17:04:10+00:00,"RT @ahelosantana: tusca com Pedro Sampaio, Matheus e Kauan, Turma do Pagode, Pity e Luísa Sonza ::::::::::: NUNCA FUI TRISTE",
712,babacita,,2022-09-14 16:56:44+00:00,"@leletirb enquanto isso no tusca já confirmaram luisa sonza, gloria groove, pedro sampaio, turma do pagode, matheus e kauan, kvsh, dennis, djonga, pitty(??). SAO PAULO É BOM DMS",
713,liv,"Ribeirão Preto, Brasil",2022-09-14 16:50:35+00:00,"sorry liu, mas esse ano meu corpinho é da tusca",
714,Tusca,São Carlos,2022-09-14 16:49:21+00:00,"RT @ahelosantana: tusca com Pedro Sampaio, Matheus e Kauan, Turma do Pagode, Pity e Luísa Sonza ::::::::::: NUNCA FUI TRISTE",
715,𝕸𝖊𝖓𝖎𝖓𝖎𝖓𝖍𝖔 𝕿𝖆𝖙𝖚𝖆𝖉𝖔 😮‍💨,,2022-09-14 16:35:51+00:00,porra vai ter matheus e kauan no tusca bora inter confirma o henrique e juliano ai não fica pra trás não,
716,Baby Shark turururu... 🤪,"São Carlos, Brasil",2022-09-14 16:15:27+00:00,"MANOOOO quero ir no Tusca e tbm no festival de Ribeirão, ver o Orochinho! Affs preto de milhões ❤😋🥰🥰",
717,zeca - feira ✨🍺,,2022-09-14 15:45:29+00:00,"Eu tenho náusea só de pensar em jogar na Tusca, não sei nem se vou conseguir pisar no tusquinha semana q vem… traumas, né",
718,henrique - tchu,,2022-09-14 15:38:43+00:00,@MariaCecliaRoc1 e o tusca?,
719,loira educa,"Ouroeste, Brasil",2022-09-14 15:24:57+00:00,"tusca com Pedro Sampaio, Matheus e Kauan, Turma do Pagode, Pity e Luísa Sonza ::::::::::: NUNCA FUI TRISTE",
720,sasa,"Brodowski, Brasil",2022-09-14 15:24:09+00:00,dando a vida pra achar um aloja pro tusca mas tá simplesmente IMPOSSÍVEL,
721,loira educa,"Ouroeste, Brasil",2022-09-14 15:23:07+00:00,"comprei o interfacul, Gusttavo Lima, preciso comprar o tusca…. genteeee meu salário tá indo só em festa pqp 🥹",
722,toninho rodrigues,ele/dele,2022-09-14 15:22:50+00:00,@Victormaciera @viwolpiano mano pior que toda vez TODA VEZ eles dão dessas na moral ies é esquema criminoso nem tusca da esses problemas,
723,moquis in solo paulista,,2022-09-14 15:17:57+00:00,gente o tusca não paraa,
724,konradex,Brasil,2022-09-14 15:15:57+00:00,@bengannabis_br Tusca já tá comprado faz tempo. Festa da ies agora,
725,toninho rodrigues,ele/dele,2022-09-14 15:08:29+00:00,juro nem o tusca que é o tusca esgota lote tão rápido NEM O ROCK IN RIO ESGOTA TAO RAPIDOOOOOOO vai todo mundo t9ma no cu lote fantasma do carlaho,
726,Bot TUSCA 2022,Arena Tusca,2022-09-14 15:01:23+00:00,Faltam 59 dias para o início do TUSCA,
727,Tusca,São Carlos,2022-09-14 14:48:01+00:00,RT @maagomess: o tusca desse ano está um sabooooooorrrrrrr,
728,Tusca,São Carlos,2022-09-14 14:46:12+00:00,"RT @Isabellemoro12: MEU AMOR, turma do pagode no tusca? EU NÃO QUERO MAIS GUERRA COM NGM!!",
729,ga*bi,,2022-09-14 14:45:11+00:00,hoteis em sao carlos ja esgotados pro tusca… ta chegando 😮‍💨,
730,Elvinho,,2022-09-14 14:42:36+00:00,"@iamReicho Tô esperando o ""Bailão do Tusca""",
731,ʙ ᴀ s s ɪ,"São Paulo, Brasil",2022-09-14 14:26:33+00:00,Daqui 2 meses tem tusca aaaaaaa,
732,Tusca,São Carlos,2022-09-14 14:14:30+00:00,RT @beatrisninno: @lebortolato tusca maior e melhor,
733,uolbol,"São Carlos, Brasil",2022-09-14 14:02:19+00:00,Nao sei ainda oq pensar sobre o tusca,
734,"zezo, droga é o",,2022-09-14 13:53:42+00:00,nao mas dps do tusca qnd eu lansa o piercing no nariz e o 3o furo na orelha eu vo ta 1 (um) nojo,
735,jogi 🩸,-a/ela,2022-09-14 13:46:54+00:00,Tô morrendo com o social media do tusca usando o inshot grátis pra fazer os vídeos de divulgação kkkkkkkk,
736,Tusca,São Carlos,2022-09-14 13:39:19+00:00,"É claro que não poderia faltar um pagodinho daqueles no retorno da Tusca, né? Vocês pediram, a gente anotou e agora chegou a hora de vocês saberem!😎

A  @turmadopagode ta vindo aí pra trazer todo seu ritmo e molejo pra Tusca 🪕🥁🪘 https://t.co/zNbthU0zIS",
737,bic toria,bauru,2022-09-14 13:25:11+00:00,@kawanog3 tusca tá engolindo o inter nas atrações vo entra em depressao,
738,helô,sanca/sjc,2022-09-14 13:19:28+00:00,eu tava planejando pisar em sanca só no tusca e comecei a sofrer pressão pra ir no halloween da ies............,
739,Julha,,2022-09-14 13:16:43+00:00,Turma do pagode no tusca e não acredito que vou ter que ver eles tocando pela quarta vez sendo que nem gosto,
740,dona morte caipira,,2022-09-14 13:06:05+00:00,@lebortolato tusca maior e melhor,
741,guilherme,"São Paulo, Brasil",2022-09-14 13:03:47+00:00,TUSCA COMPRADO não quero saber de depressão e de coisas pra baixo,
742,Lara,,2022-09-14 12:49:10+00:00,"@stefani_fs Eu vo nem comentar sobre isso.
Tusca&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;",
743,boraschi de Mococa,"Mococa, Brasil",2022-09-14 12:47:42+00:00,hmmm mas o Tusca tbm ta tentador,
744,grechi,"Cachoeiro de Itapemirim, Brasil",2022-09-14 12:41:01+00:00,Só uma coisa pode me alegrar hoje.. Major RD no Tusca,
745,Fernanda,,2022-09-14 12:27:12+00:00,Só queria ir no Tusca 😢,
746,aang,,2022-09-14 12:18:47+00:00,depois de 12 horas na fila do tusca embaixo de chuva nada mais me abala,
747,Biruel,"São José dos Campos, Brasil",2022-09-14 12:12:32+00:00,"@gabii_rovai Tusca, n tem nem como ne. Terei q ir",
748,Cristian,Santiago / Osorno,2022-09-14 12:07:58+00:00,@Punktruquita Tusca cap.1 versículo 11.,
749,mau,,2022-09-14 12:06:47+00:00,Turma do pagode no Tusca. O silêncio do interunesp é ensurdecedor ☹️,
750,Victor Kiessler,,2022-09-14 11:58:37+00:00,"Ainda tem mais um em...
Tusca R$520 https://t.co/pjlECZxlGV",
751,winx,,2022-09-14 11:58:29+00:00,@marirb_ o maior crime de todos é falar a tusca,
752,dra daolança,Brasil,2022-09-14 11:45:45+00:00,tusca por favor kd as atrações BOAS???,
753,"𝔾𝕠𝕓𝕒𝕥𝕠, o doente do TT",,2022-09-14 11:45:37+00:00,@Gaules Infelizmente tenho o TUSCA na msm época gaugau,
754,Pestinhaa,,2022-09-14 11:34:33+00:00,"Ontem conversando com o Mumuzinho descobri que fazemos aniversário exatamente no mesmo dia, então decidimos que vai ter dobradinha do atletismo no Tusca de comemoração (sonhei)",
755,infermon É 13,Campinas/ Vale do aço,2022-09-14 10:56:51+00:00,Nó pelo amor de Deus QUEM AGUENTA TURMA DO PAGODE no TUSCA,
756,lauzzie mcguire e um sonho de se formar,,2022-09-14 10:54:07+00:00,@chferraris simm e tudo mais tusca uni carnaferrugem 1 ano pra viver tudo 🙏🏼🙏🏼🙏🏼 por favor,
757,Maju Momesso,,2022-09-14 10:18:32+00:00,"Turma do pagode no tusca, tudo o que eu queria",
758,Eduardo Souza,,2022-09-14 09:46:01+00:00,Turma do pagode no tusca e eu só queria ir ver eles,
759,Battoman,"Limeira, Brasil",2022-09-14 09:42:08+00:00,"Vai tusca, anuncia João Gomes ou Tarcísio aí",
